rcode	    名称	现价	总市值	流通市值	所属行业
300639	凯普生物	39.32	3578788400	882694680	生物制品
603996	中新科技	16.81	5045521500	1736052800	计算机设备
600056	中国医药	25.18	26904466000	25485586000	医药商业
000400	许继电气	16.7	16839066000	16835987000	电气设备
300132	青松股份	8.33	3214713600	2321480300	化学制品
002318	久立特材	8.28	6967669100	6756797100	钢铁
600547	山东黄金	33.05	61377777000	47032543000	有色冶炼加工
300355	蒙草生态	10.99	17630620000	12731512300	环保工程
002186	全 聚 德	19.2	5922507900	5874361100	酒店及餐饮
600031	三一重工	8.18	62642334000	62117027000	专用设备
002253	川大智胜	24.51	5530095600	5112819600	计算机应用
002750	龙津药业	10.84	4341420000	2439000000	中药
002188	巴士在线	24.34	7195573900	4200888900	电子制造
002316	键桥通讯	13.43	5279601600	4229492800	通信设备
300669	沪宁股份	24.08	2027536000	506884000	通用设备
000008	神州高铁	8	22465810000	16030628000	非汽车交运
600865	百大集团	10.6	3988147300	3988147300	零售
002044	美年健康	15.86	38404716000	16839851000	医疗器械服务
002418	康盛股份	7.92	9000288000	4384577500	白色家电
002004	华邦健康	7.91	16095487000	12971404800	化学制品
000720	新能泰山	5.25	4533165000	4533165000	电力
603630	拉芳家化	31.07	5418608000	1354652000	化学制品
600770	综艺股份	7.75	10075000000	10075000000	半导体及元件
600977	中国电影	18.07	33736690000	10209550000	传媒
603366	日出东方	7.72	6176000000	6176000000	白色家电
600064	南京高科	15.42	11911534500	11911534500	园区开发
600267	海正药业	12.84	12397428900	12397428900	化学制药
000058	深 赛 格	7.68	9489840000	4133838700	零售
600188	兖州煤业	12.69	62333483000	37560236000	煤炭开采
300439	美康生物	20.23	7040343500	2233240300	生物制品
002202	金风科技	15.17	41498157000	32729619000	电气设备
000656	金科股份	5.05	26984010000	18552271000	房地产开发
000572	海马汽车	5.05	8305414000	8292460900	汽车整车
300107	建新股份	7.56	4115199200	2471725600	化学制品
001696	宗申动力	7.56	8656403500	6739279000	汽车零部件
600614	鹏起科技	12.6	22084949000	14862421000	综合
600597	光明乳业	12.58	15481410000	15401719000	食品加工制造
603029	天鹅股份	27.67	2582717800	1010659480	专用设备
300237	美晨科技	15.03	12133155500	5221041400	建筑装饰
000153	丰原药业	9.97	3112048100	3110413000	化学制药
600960	渤海活塞	7.47	7100350900	3919653800	通用设备
002706	良信电器	12.44	6438649400	4519394600	电气设备
603488	展鹏科技	14.91	3101280000	775320000	电气设备
601668	中国建筑	9.94	2.982E+11	2.95533E+11	建筑装饰
300028	金亚科技	7.44	2559211200	2559174200	通信设备
601186	中国铁建	12.37	1.67979E+11	1.42295E+11	建筑装饰
300138	晨光生物	12.35	4531887100	3279412200	农产品加工
600778	友好集团	7.38	2298806200	2295819900	零售
000816	智慧农业	7.36	10442392400	9835002200	通用设备
002640	跨境通	19.58	28099461000	14610442000	传媒
300523	辰安科技	41.41	5963040000	4205412600	计算机应用
000977	浪潮信息	16.84	21711007000	21624408000	计算机设备
600779	水井坊	33.65	16439563000	16439563000	饮料制造
000534	万泽股份	12	5901421200	5896681300	房地产开发
000601	韶能股份	7.18	7758361000	7753024100	电力
603928	兴业股份	16.73	3372768000	843192000	化学制品
002266	浙富控股	4.76	9418706500	6991312700	电气设备
002711	欧浦智网	11.88	12546116400	12420282200	物流
000949	新乡化纤	4.74	5961289700	4866474400	化工合成材料
600983	惠而浦	9.48	7265841700	5050944000	白色家电
002206	海 利 得	7.08	8623961400	6704492100	化工合成材料
002839	张家港行	14.15	25576502000	2557754000	银行
300046	台基股份	18.8	2671104000	2671104000	半导体及元件
600512	腾达建设	4.7	7514843300	4562785600	建筑装饰
600279	重庆港九	7.04	4878428300	4878428300	港口航运
002005	德豪润达	4.69	6549116000	5470416000	光学光电子
600543	莫高股份	11.7	3757104000	3757104000	饮料制造
600183	生益科技	14.04	20420790000	20420790000	半导体及元件
600518	康美药业	21.05	1.04129E+11	92687191000	中药
600594	益佰制药	14.01	11094902900	11094902900	中药
600939	重庆建工	9.3	16874850000	1687950000	建筑装饰
600158	中体产业	13.88	11711047000	9126036000	房地产开发
002228	合兴包装	4.6	4797672700	4777965400	包装印刷
002059	云南旅游	9.2	6723291700	6521125700	景点及旅游
000998	隆平高科	23	28892478000	21984951000	种植业与林业
600123	兰花科创	9.2	10510080000	10510080000	煤炭开采
603041	美思德	25.22	2522000000	630500000	化学制品
600645	中源协和	22.88	8833769300	8110075800	生物制品
002502	骅威文化	9.15	7867434200	4723748400	传媒
300233	金城医药	20.53	8071415400	4763547700	化学制药
600257	大湖股份	6.84	3291662400	2921022000	养殖业
000679	大连友谊	9.1	3243240000	3242715800	零售
300286	安科瑞	20.47	2958324400	2064442400	电气设备
002101	广东鸿图	22.66	8037907900	5619982500	汽车零部件
600883	博闻科技	11.32	2672516200	2672516200	建筑材料
000423	东阿阿胶	63.1	41268759000	41259027000	中药
600026	中远海能	6.74	27175901000	18440861000	港口航运
002095	生 意 宝	33.66	8506555200	8467343800	通信服务
601939	建设银行	6.73	1.68257E+12	64565316000	银行
002089	新 海 宜	6.72	9237779800	6267458300	通信设备
600108	亚盛集团	4.48	8722179700	8722179700	种植业与林业
600119	长江投资	15.67	4816958000	4816958000	物流
300171	东富龙	11.19	7031091500	3733951700	医疗器械服务
002862	实丰文化	26.84	2147200000	536800000	家用轻工
002240	威华股份	15.65	7679517600	7672183600	家用轻工
002319	乐通股份	15.61	3122000000	3121078000	化学制品
600039	四川路桥	4.45	13437810000	13437810000	建筑装饰
002758	华通医药	13.29	2790900000	1649465500	医药商业
300320	海达股份	19.86	5825891300	4688277700	化工合成材料
300455	康拓红外	11	4312000000	1798566000	计算机应用
603708	家家悦	15.4	7207200000	1801800000	零售
600321	国栋建设	4.4	6646420000	5195872000	建筑材料
600577	精达股份	4.39	8583873400	8583873400	通用设备
002010	传化智联	15.32	49909721000	6324449800	化学制品
603022	新通联	15.28	3056000000	993200000	包装印刷
002607	亚夏汽车	4.36	3576664800	3075017500	交运设备服务
600227	赤天化	6.54	11355526800	6215567100	化学制品
603198	迎驾贡酒	21.75	17400000000	3619200000	饮料制造
002325	洪涛股份	6.52	8118951700	5954130000	建筑装饰
600687	刚泰控股	13.03	19397960000	14053369000	有色冶炼加工
603518	维格娜丝	23.85	3630245800	1326718260	服装家纺
002215	诺 普 信	8.67	7925042200	6156898900	化学制品
000564	供销大集	6.46	38810570000	3893587800	零售
300020	银江股份	12.88	8446563400	7967105600	计算机应用
000715	中兴商业	10.7	2985364200	2980651900	零售
002086	东方海洋	10.67	7337759000	5074835500	养殖业
603556	海兴电力	40.48	15403733000	3778403200	仪器仪表
002788	鹭燕医药	33.88	4342358900	2352755900	医药商业
300415	伊之密	14.81	6397920000	4238622000	专用设备
002155	湖南黄金	10.56	12693536800	10519420800	有色冶炼加工
603617	君禾股份	23.22	2322000000	580500000	通用设备
002840	华统股份	25.21	4504187500	1126047510	食品加工制造
600875	东方电气	10.5	24537454000	20967454000	电气设备
300471	厚普股份	14.66	5435488200	3194888600	专用设备
002370	亚太药业	29.29	7856961300	5964021700	化学制药
600101	明星电力	10.46	3390912100	3390912100	电力
002239	奥特佳	4.18	13089082400	7538892700	汽车零部件
600104	上汽集团	29.25	3.41741E+11	3.22498E+11	汽车整车
300064	豫金刚石	12.52	15092567000	7583990200	通用设备
300080	易成新能	8.34	4193385500	4186825700	通用设备
600232	金鹰股份	8.33	3038105500	3038105500	纺织制造
603089	正裕工业	37.41	3990524700	997724700	汽车零部件
603012	创力集团	8.26	5257985600	3500869400	专用设备
000333	美的集团	39.13	2.53938E+11	2.45667E+11	白色家电
002219	恒康医疗	12.35	23035670000	8895910600	医疗器械服务
600493	凤竹纺织	10.29	2798880000	2798880000	纺织制造
002152	广电运通	8.23	19989730000	16087135000	计算机设备
601669	中国电建	8.22	1.25758E+11	78912000000	建筑装饰
300548	博创科技	47.21	3902850700	975830700	通信设备
300494	盛天网络	22.57	5416800000	1930581400	通信服务
300244	迪安诊断	26.67	14695956000	9125230400	医疗器械服务
603900	通灵珠宝	30.73	7473400800	1868350200	零售
000619	海螺型材	10.23	3682800000	3682800000	建筑材料
600530	交大昂立	6.13	4781400000	4781400000	生物制品
002431	棕榈股份	10.21	15182121000	9593271400	建筑装饰
600750	江中药业	30.57	9171000000	9171000000	中药
603326	我乐家居	18.3	2928000000	732000000	家用轻工
000550	江铃汽车	20.29	17514612000	10499833500	汽车整车
000611	天首发展	8.1	2606758400	2584421000	纺织制造
002302	西部建设	22.21	22925918000	22925918000	建筑材料
601866	中远海发	4.03	47082994000	31966464000	港口航运
002623	亚玛顿	24.15	3864000000	3853703000	建筑材料
002002	鸿达兴业	8.05	19485315000	16709264000	基础化学
002214	大立科技	8.02	3678506700	2920404500	其他电子
600966	博汇纸业	6.01	8034434200	8034434200	造纸
601988	中国银行	4	1.17755E+12	8.43062E+11	银行
000733	振华科技	15.99	7504782100	7504782100	半导体及元件
000518	四环生物	7.96	8195267500	8195104100	生物制品
600455	博通股份	37.68	2353417400	1873365500	计算机应用
002334	英威腾	7.93	5990115600	4489187600	电气设备
603801	志邦股份	41.48	6636800000	1659200000	家用轻工
300630	普利制药	39.4	4811434200	1202858560	化学制药
002360	同德化工	7.88	3085119300	2264871700	化学制品
600529	山东药玻	21.66	6575000700	5574853200	医疗器械服务
000589	黔轮胎Ａ	5.86	4544220800	4543886500	化工合成材料
000979	中弘股份	1.95	16361672000	16358396000	房地产开发
600371	万向德农	11.68	2628700800	2628700800	种植业与林业
600610	中毅达	7.78	8334516400	2921970300	建筑装饰
002417	三元达	11.66	3148200000	2308237000	通信设备
002166	莱茵生物	11.64	5089955100	4062247600	中药
600601	方正科技	3.88	8516177900	8516177900	计算机设备
603833	欧派家居	98.91	41601196000	4105754100	家用轻工
000981	银亿股份	9.69	29636191000	24945118000	房地产开发
600502	安徽水利	7.72	11072797800	5859029800	建筑装饰
600186	莲花健康	3.86	4099413800	4099413800	食品加工制造
000948	南天信息	11.56	2850765900	2849302100	计算机设备
002765	蓝黛传动	9.62	4125979500	1522979500	汽车零部件
603633	徕木股份	23.06	2775271000	693875400	电子制造
002269	美邦服饰	3.83	9622875000	9622875000	服装家纺
600418	江淮汽车	9.57	18118997000	13851974000	汽车整车
603330	上海天洋	38.16	2289600000	572400000	化学制品
002855	捷荣技术	15.25	3660000000	915000000	电子制造
600059	古越龙山	9.49	7672894300	7672894300	饮料制造
603117	万林股份	11.38	5261212200	2675494800	物流
603008	喜临门	17.04	6718152700	5367600000	家用轻工
300478	杭州高新	43.32	2888144400	1047044400	化工合成材料
300079	数码视讯	5.65	7784535300	6823919700	计算机应用
300391	康跃科技	18.8	3726261800	1159490000	通用设备
601928	凤凰传媒	9.4	23922060000	23922060000	传媒
002074	国轩高科	31.93	28021768000	15071589000	电气设备
603618	杭电股份	9.37	6436055400	2466652500	电气设备
300406	九强生物	14.91	7467354600	3110308800	生物制品
601788	光大证券	14.91	68746844000	58248880000	证券
002295	精艺股份	13.02	3274660200	2278630700	有色冶炼加工
603323	吴江银行	11.13	16117179000	1613293500	银行
002433	太安堂	9.27	7128212900	6257009000	中药
000576	广东甘化	16.68	7386926900	7236429400	造纸
002631	德尔未来	14.81	9633608800	4275489700	家用轻工
600839	四川长虹	3.68	16987779000	16967134000	视听器材
000623	吉林敖东	22.07	25662333000	23664861000	中药
300081	恒信东方	12.8	6586980800	2976747400	通信设备
000603	盛达矿业	14.62	10564780800	6005119300	有色冶炼加工
300094	国联水产	7.28	5706396100	5428484500	养殖业
300261	雅本化学	9.08	4875728600	4671861200	化学制品
002664	信质电机	27.21	10884544200	9459351000	汽车零部件
000882	华联股份	3.62	9909214000	6822587900	零售
000563	陕国投Ａ	5.43	16781370000	15539920000	保险及其他
603600	永艺股份	16.22	4055000000	1698031300	家用轻工
603018	中设集团	32.43	6859515800	4081830200	建筑装饰
300129	泰胜风能	7.2	5235027700	3533490600	电气设备
600202	哈空调	10.8	4140079300	4140079300	电气设备
601117	中国化学	7.19	35468270000	35468270000	建筑装饰
002224	三 力 士	10.75	7074206300	5053228200	化工合成材料
603002	宏昌电子	5.34	3280958500	3233822200	化学制品
600271	航天信息	19.56	36437381000	36123640000	计算机应用
600694	大商股份	38.93	11434467200	11434467200	零售
002738	中矿资源	21.13	4066045900	2171699100	采掘服务
000960	锡业股份	14.05	20682374000	16992394000	有色冶炼加工
603203	快克股份	36.85	4407260000	1101815000	电子制造
603199	九华旅游	35.05	3879334000	2556697700	景点及旅游
000698	沈阳化工	6.95	5695625000	3004852000	基础化学
601177	杭齿前进	8.65	3460519000	3460519000	通用设备
000975	银泰资源	13.82	14947934000	12141186700	有色冶炼加工
000703	恒逸石化	15.52	25583546000	17903680000	化工合成材料
002099	海翔药业	6.87	11140462400	5763853600	化学制药
002347	泰尔股份	6.86	3082544900	2250512400	通用设备
600085	同仁堂	32.56	44655072000	44655072000	中药
600220	江苏阳光	3.42	6099023900	6099023900	纺织制造
603839	安正时尚	23.86	6801054400	1700263600	服装家纺
600312	平高电气	11.93	16188071000	13570203000	电气设备
600399	抚顺特钢	6.81	8853000000	7692731300	钢铁
600156	华升股份	6.81	2738373900	2738373900	纺织制造
002007	华兰生物	28.93	26907437000	23239849000	生物制品
603808	歌力思	20.42	6887706100	2204342800	服装家纺
002790	瑞尔特	30.62	4899200000	1224800000	家用轻工
600831	广电网络	10.19	6164620800	5741438700	通信服务
002424	贵州百灵	16.94	23905728000	12394342200	中药
002555	三七互娱	23.7	50910227000	14757631000	传媒
000667	美好置业	3.38	8651422100	8584924000	房地产开发
000009	中国宝安	8.45	18161965000	17914554000	综合
